0.0,1e-05
0.1,9.950041666667498e-06
0.2,9.800665972399123e-06
0.30000000000000004,9.553365428647037e-06
0.4,9.210610977938711e-06
0.5,8.775827305063555e-06
0.6000000000000001,8.253358618798342e-06
0.7000000000000001,7.648425246068705e-06
0.8,6.96707147224287e-06
0.9,6.2161051487194504e-06
1.0,5.403029671229402e-06
1.1,4.535969008501461e-06
1.2000000000000002,3.623586530378677e-06
1.3,2.674998446427428e-06
1.4000000000000001,1.6996827199303398e-06
1.5,7.073843673629389e-07
1.6,-2.9198191043116597e-07
1.7000000000000002,-1.2884307924910448e-06
1.8,-2.272006107599524e-06
1.9000000000000001,-3.232880312888762e-06
2.0,-4.1614526872346416e-06
2.1,-5.048445258325679e-06
2.2,-5.8849955049365366e-06
2.3000000000000003,-6.662744908157227e-06
2.4000000000000004,-7.373922466804952e-06
2.5,-8.011422342561638e-06
2.6,-8.568874859033989e-06
2.7,-9.040710145338206e-06
2.8000000000000003,-9.422213788304868e-06
2.9000000000000004,-9.70957393724657e-06
3.0,-9.899919390633969e-06
3.1,-9.99134828413152e-06
3.2,-9.982947093352122e-06
3.3000000000000003,-9.874799761461897e-06
3.4000000000000004,-9.667986860435395e-06
3.5,-9.36457479434177e-06
3.6,-8.967595152539126e-06
3.7,-8.481014419072855e-06
3.8000000000000003,-7.909694340931273e-06
3.9000000000000004,-7.2593433511453385e-06
4.0,-6.53645953209606e-06
4.1000000000000005,-5.748265688920571e-06
4.2,-4.90263718174095e-06
4.3,-4.008023237791193e-06
4.4,-3.07336252966435e-06
4.5,-2.1079938631927337e-06
4.6000000000000005,-1.1215628673369676e-06
4.7,-1.239256184061584e-07
4.800000000000001,8.74949838437435e-07
4.9,1.8650830864262719e-06
5.0,2.8365810580468026e-06
5.1000000000000005,3.779736883133941e-06
5.2,4.685126876544905e-06
5.300000000000001,5.54370469634529e-06
5.4,6.346891731711512e-06
5.5,7.086662817425131e-06
5.6000000000000005,7.755626418529657e-06
5.7,8.347098483972659e-06
5.800000000000001,8.855169231313322e-06
5.9,9.274762195205943e-06
6.0,9.601684949667517e-06
6.1000000000000005,9.832670997330256e-06
6.2,9.965412407136289e-06
6.300000000000001,9.998582874370165e-06
6.4,9.931850972621447e-06
6.5,9.765883465268534e-06
6.6000000000000005,9.502338643396641e-06
6.7,9.143849756715292e-06
6.800000000000001,8.69399870302799e-06
6.9,8.157280239139858e-06
7.0,7.539057070795603e-06
7.1000000000000005,6.845506270373635e-06
7.2,6.083557557712293e-06
7.300000000000001,5.2608240607448165e-06
7.4,4.38552624775888e-06
7.5,3.4664097913232307e-06
7.6000000000000005,2.5126581845566307e-06
7.7,1.533800982847097e-06
7.800000000000001,5.396185878383643e-07
7.9,-4.5995547495102307e-07
8.0,-1.4549338084678577e-06
8.1,-2.4353749347287087e-06
8.200000000000001,-3.3914826266155765e-06
8.3,-4.313703788373949e-06
8.4,-5.1928239068253326e-06
8.5,-6.020059119578918e-06
8.6,-6.78714398032881e-06
8.700000000000001,-7.486414044316523e-06
8.8,-8.11088244879353e-06
8.9,-8.654309723318565e-06
9.0,-9.111266132369517e-06
9.1,-9.477185927364299e-06
9.200000000000001,-9.748412966023428e-06
9.3,-9.922237243261627e-06
9.4,-9.996921968604576e-06
9.5,-9.9717209195828e-06
9.600000000000001,-9.846885897713752e-06
9.700000000000001,-9.623664212574638e-06
9.8,-9.304286219104383e-06
9.9,-8.89194303265784e-06
10.0,-8.390754644475825e-06
10.100000000000001,-7.80572875615024e-06
10.200000000000001,-7.142710744396165e-06
10.3,-6.408325256065657e-06
10.4,-5.609910016965711e-06
10.5,-4.755442515839807e-06
10.600000000000001,-3.853460296061342e-06
10.700000000000001,-2.9129756514567475e-06
10.8,-1.943385578588106e-06
10.9,-9.543778852208412e-07
11.0,4.4165606891859096e-08
11.100000000000001,1.0422677977436853e-06
11.200000000000001,2.0299559967957033e-06
11.3,2.9973615666376e-06
11.4,3.9348185269848135e-06
11.5,4.832960133794659e-06
11.600000000000001,5.682812468516474e-06
11.700000000000001,6.475884102364545e-06
11.8,7.204250939719568e-06
11.9,7.860635392932924e-06
12.0,8.438479097446668e-06
12.100000000000001,8.932008440685114e-06
12.200000000000001,9.336292249976162e-06
12.3,9.647291063104822e-06
12.4,9.861897489204756e-06
12.5,9.977967256715977e-06
12.600000000000001,9.994340638188414e-06
12.700000000000001,9.910854037862259e-06
12.8,9.728341626246188e-06
12.9,9.448627005361424e-06
13.0,9.074504987929787e-06
13.100000000000001,8.609713672561886e-06
13.200000000000001,8.058897093960615e-06
13.3,7.427558821326274e-06
13.4,6.72200696859208e-06
13.5,5.9492911659287996e-06
13.600000000000001,5.1171321222774735e-06
13.700000000000001,4.2338444826970414e-06
13.8,3.3082537513095645e-06
13.9,2.3496081099202064e-06
14.0,1.3674860133897864e-06
14.100000000000001,3.7170048503490616e-07
14.200000000000001,-6.277989316971604e-07
14.3,-1.621025585613967e-06
14.4,-2.598055500929719e-06
14.5,-3.5491265341848145e-06
14.600000000000001,-4.46473591419159e-06
14.700000000000001,-5.335735190421025e-06
14.8,-6.153421641139134e-06
14.9,-6.909625227974717e-06
15.0,-7.596790228098696e-06
15.100000000000001,-8.20805072837471e-06
15.200000000000001,-8.737299227169723e-06
15.3,-9.179247658379244e-06
15.4,-9.529480227936433e-06
15.5,-9.784497534881119e-06
15.600000000000001,-9.941751536146458e-06
